approach;time;score
GreedyAppraoch;539;20672.83450000003
GreedyAppraoch;540;20672.83450000003
GreedyAppraoch;541;20756.394500000028
GreedyAppraoch;542;20756.394500000028
GreedyAppraoch;543;20756.394500000028
GreedyAppraoch;544;20828.339500000027
GreedyAppraoch;545;20905.849500000026
GreedyAppraoch;546;20937.259500000026
GreedyAppraoch;547;20967.49466666669
GreedyAppraoch;549;20967.49466666669
GreedyAppraoch;550;20967.49466666669
GreedyAppraoch;551;20967.49466666669
GreedyAppraoch;552;20967.49466666669
GreedyAppraoch;553;21045.00466666669
GreedyAppraoch;554;21079.663833333358
GreedyAppraoch;556;21247.88733333336
GreedyAppraoch;557;21350.06750000003
GreedyAppraoch;559;21350.06750000003
GreedyAppraoch;560;21350.06750000003
GreedyAppraoch;561;21427.57750000003
GreedyAppraoch;562;21427.57750000003
GreedyAppraoch;563;21462.236666666693
GreedyAppraoch;564;21564.41683333336
GreedyAppraoch;566;21564.41683333336
GreedyAppraoch;567;21564.41683333336
GreedyAppraoch;568;21649.08033333336
GreedyAppraoch;569;21649.08033333336
GreedyAppraoch;570;21731.483333333363
GreedyAppraoch;571;21766.14250000003
GreedyAppraoch;572;21796.377666666696
GreedyAppraoch;573;21952.9861666667
GreedyAppraoch;574;21952.9861666667
GreedyAppraoch;575;21952.9861666667
GreedyAppraoch;576;21952.9861666667
GreedyAppraoch;577;22035.3891666667
GreedyAppraoch;578;22070.04833333337
GreedyAppraoch;579;22184.94700000004
GreedyAppraoch;580;22184.94700000004
GreedyAppraoch;581;22256.89200000004
GreedyAppraoch;582;22256.89200000004
GreedyAppraoch;583;22256.89200000004
GreedyAppraoch;585;22339.29500000004
GreedyAppraoch;586;22404.189333333372
GreedyAppraoch;587;22404.189333333372
GreedyAppraoch;588;22488.85283333337
GreedyAppraoch;589;22574.81783333337
GreedyAppraoch;591;22574.81783333337
GreedyAppraoch;592;22574.81783333337
GreedyAppraoch;593;22657.22083333337
GreedyAppraoch;594;22687.456000000035
GreedyAppraoch;595;22687.456000000035
GreedyAppraoch;596;22806.778666666698
GreedyAppraoch;597;22892.7436666667
GreedyAppraoch;600;22975.1466666667
GreedyAppraoch;601;23005.381833333366
GreedyAppraoch;602;23005.381833333366
GreedyAppraoch;603;23005.381833333366
GreedyAppraoch;604;23005.381833333366
GreedyAppraoch;606;23091.346833333366
GreedyAppraoch;608;23173.74983333337
GreedyAppraoch;609;23173.74983333337
GreedyAppraoch;610;23173.74983333337
GreedyAppraoch;612;23258.413333333378
GreedyAppraoch;614;23258.413333333378
GreedyAppraoch;615;23426.781333333376
GreedyAppraoch;616;23426.781333333376
GreedyAppraoch;617;23461.440500000044
GreedyAppraoch;619;23461.440500000044
GreedyAppraoch;620;23461.440500000044
GreedyAppraoch;621;23546.104000000043
GreedyAppraoch;623;23799.13550000004
GreedyAppraoch;624;23799.13550000004
GreedyAppraoch;626;23833.79466666671
GreedyAppraoch;627;23833.79466666671
GreedyAppraoch;628;23833.79466666671
GreedyAppraoch;630;23833.79466666671
GreedyAppraoch;631;23989.44766666671
GreedyAppraoch;633;24072.39266666671
GreedyAppraoch;634;24187.29133333338
GreedyAppraoch;639;24259.236333333378
GreedyAppraoch;640;24342.944333333377
GreedyAppraoch;641;24342.944333333377
GreedyAppraoch;642;24342.944333333377
GreedyAppraoch;643;24427.607833333375
GreedyAppraoch;644;24457.84300000004
GreedyAppraoch;646;24529.78800000004
GreedyAppraoch;647;24529.78800000004
GreedyAppraoch;649;24612.73300000004
GreedyAppraoch;650;24696.44100000004
GreedyAppraoch;651;24726.676166666704
GreedyAppraoch;653;24811.339666666703
GreedyAppraoch;655;24811.339666666703
GreedyAppraoch;656;24883.284666666703
GreedyAppraoch;658;24966.9926666667
GreedyAppraoch;660;24997.227833333367
GreedyAppraoch;663;25081.891333333366
GreedyAppraoch;664;25236.78133333336
GreedyAppraoch;667;25320.48933333336
GreedyAppraoch;668;25320.48933333336
GreedyAppraoch;669;25435.388000000028
GreedyAppraoch;671;25507.333000000028
GreedyAppraoch;675;25507.333000000028
GreedyAppraoch;676;25590.278000000028
GreedyAppraoch;677;25703.458166666685
GreedyAppraoch;681;25775.403166666685
GreedyAppraoch;683;25860.066666666684
GreedyAppraoch;684;25860.066666666684
GreedyAppraoch;685;25890.30183333335
GreedyAppraoch;687;25973.24683333335
GreedyAppraoch;688;25973.24683333335
GreedyAppraoch;691;26045.19183333335
GreedyAppraoch;692;26045.19183333335
GreedyAppraoch;693;26129.855333333348
GreedyAppraoch;699;26329.028000000013
GreedyAppraoch;700;26329.028000000013
GreedyAppraoch;701;26414.993000000013
GreedyAppraoch;704;26499.656500000012
GreedyAppraoch;707;26499.656500000012
GreedyAppraoch;709;26499.656500000012
GreedyAppraoch;710;26585.621500000012
GreedyAppraoch;711;26585.621500000012
GreedyAppraoch;715;26671.614000000016
GreedyAppraoch;720;26757.579000000016
GreedyAppraoch;721;26757.579000000016
GreedyAppraoch;728;26757.579000000016
GreedyAppraoch;730;26843.544000000016
GreedyAppraoch;731;26929.536500000017
GreedyAppraoch;732;27012.481500000016
GreedyAppraoch;734;27012.481500000016
GreedyAppraoch;735;27012.481500000016
GreedyAppraoch;736;27012.481500000016
GreedyAppraoch;739;27098.44650000002
GreedyAppraoch;741;27184.099500000022
GreedyAppraoch;742;27184.099500000022
GreedyAppraoch;746;27184.099500000022
GreedyAppraoch;747;27184.099500000022
GreedyAppraoch;748;27184.099500000022
GreedyAppraoch;751;27270.064500000022
GreedyAppraoch;754;27270.064500000022
GreedyAppraoch;755;27356.057000000023
GreedyAppraoch;757;27440.72050000002
GreedyAppraoch;758;27440.72050000002
GreedyAppraoch;760;27440.72050000002
GreedyAppraoch;761;27526.68550000002
GreedyAppraoch;768;27612.67800000002
GreedyAppraoch;770;27698.643000000022
GreedyAppraoch;774;27784.29600000002
GreedyAppraoch;779;27952.054500000024
GreedyAppraoch;780;28035.762500000023
GreedyAppraoch;783;28035.762500000023
GreedyAppraoch;790;28204.284000000025
GreedyAppraoch;791;28204.284000000025
GreedyAppraoch;793;28287.229000000025
GreedyAppraoch;794;28287.229000000025
GreedyAppraoch;795;28372.882000000023
GreedyAppraoch;799;28456.590000000022
GreedyAppraoch;800;28541.403500000022
GreedyAppraoch;802;28541.403500000022
GreedyAppraoch;804;28710.00150000002
GreedyAppraoch;810;28793.70950000002
GreedyAppraoch;811;28793.70950000002
GreedyAppraoch;812;28879.167500000014
GreedyAppraoch;813;28963.981000000014
GreedyAppraoch;814;28963.981000000014
GreedyAppraoch;818;29046.926000000014
GreedyAppraoch;819;29046.926000000014
GreedyAppraoch;821;29132.384000000016
GreedyAppraoch;826;29217.197500000017
GreedyAppraoch;827;29217.197500000017
GreedyAppraoch;828;29386.363500000018
GreedyAppraoch;830;29469.308500000017
GreedyAppraoch;836;29554.76650000002
GreedyAppraoch;837;29554.76650000002
GreedyAppraoch;838;29554.76650000002
GreedyAppraoch;844;29640.759000000027
GreedyAppraoch;845;29726.21700000003
GreedyAppraoch;847;29726.21700000003
GreedyAppraoch;853;29811.67500000003
GreedyAppraoch;855;29811.67500000003
GreedyAppraoch;857;29896.338500000027
GreedyAppraoch;861;30067.78900000003
GreedyAppraoch;862;30067.78900000003
GreedyAppraoch;865;30067.78900000003
GreedyAppraoch;867;30150.73400000003
GreedyAppraoch;869;30236.19200000003
GreedyAppraoch;870;30236.19200000003
GreedyAppraoch;872;30319.900000000027
GreedyAppraoch;874;30405.892500000027
GreedyAppraoch;877;30484.307500000028
GreedyAppraoch;878;30484.307500000028
GreedyAppraoch;879;30484.307500000028
GreedyAppraoch;882;30568.015500000027
GreedyAppraoch;883;30650.960500000027
GreedyAppraoch;884;30729.375500000024
GreedyAppraoch;886;30729.375500000024
GreedyAppraoch;887;30815.368000000024
GreedyAppraoch;889;30815.368000000024
GreedyAppraoch;890;30815.368000000024
GreedyAppraoch;893;30977.491000000027
GreedyAppraoch;894;30977.491000000027
GreedyAppraoch;895;31060.436000000027
GreedyAppraoch;896;31146.428500000024
GreedyAppraoch;898;31146.428500000024
GreedyAppraoch;902;31146.428500000024
GreedyAppraoch;903;31224.843500000025
GreedyAppraoch;905;31307.78850000002
GreedyAppraoch;906;31393.78100000002
GreedyAppraoch;907;31393.78100000002
GreedyAppraoch;911;31393.78100000002
GreedyAppraoch;915;31476.726000000017
GreedyAppraoch;918;31476.726000000017
GreedyAppraoch;919;31562.718500000017
GreedyAppraoch;920;31562.718500000017
GreedyAppraoch;925;31641.133500000018
GreedyAppraoch;926;31724.078500000018
GreedyAppraoch;928;31724.078500000018
GreedyAppraoch;932;31810.071000000018
GreedyAppraoch;935;31893.016000000018
GreedyAppraoch;936;31971.43100000002
GreedyAppraoch;938;31971.43100000002
GreedyAppraoch;942;32056.24450000002
GreedyAppraoch;944;32056.24450000002
GreedyAppraoch;945;32139.18950000002
GreedyAppraoch;946;32139.18950000002
GreedyAppraoch;949;32217.60450000002
GreedyAppraoch;954;32388.41050000002
GreedyAppraoch;956;32388.41050000002
GreedyAppraoch;957;32466.82550000002
GreedyAppraoch;961;32466.82550000002
GreedyAppraoch;963;32552.818000000017
GreedyAppraoch;964;32630.328000000016
GreedyAppraoch;966;32715.141500000016
GreedyAppraoch;967;32715.141500000016
GreedyAppraoch;971;32715.141500000016
GreedyAppraoch;972;32792.651500000014
GreedyAppraoch;973;32792.651500000014
GreedyAppraoch;976;32878.644000000015
GreedyAppraoch;979;32956.154
GreedyAppraoch;980;32956.154
GreedyAppraoch;982;33040.96750000001
GreedyAppraoch;987;33118.47750000001
GreedyAppraoch;990;33118.47750000001
GreedyAppraoch;991;33203.291000000005
GreedyAppraoch;994;33280.80100000001
GreedyAppraoch;995;33366.7935
GreedyAppraoch;1001;33451.606999999996
GreedyAppraoch;1005;33529.117000000006
GreedyAppraoch;1008;33615.10950000001
GreedyAppraoch;1012;33699.92300000002
GreedyAppraoch;1015;33777.43300000002
GreedyAppraoch;1022;33948.23900000001
GreedyAppraoch;1024;34025.74900000001
GreedyAppraoch;1031;34111.74150000001
GreedyAppraoch;1033;34111.74150000001
GreedyAppraoch;1034;34194.14450000001
GreedyAppraoch;1042;34194.14450000001
GreedyAppraoch;1043;34276.54750000001
GreedyAppraoch;1044;34362.540000000015
GreedyAppraoch;1051;34362.540000000015
GreedyAppraoch;1053;34444.94300000002
GreedyAppraoch;1054;34529.75650000002
GreedyAppraoch;1061;34612.15950000002
GreedyAppraoch;1067;34694.56250000002
GreedyAppraoch;1069;34779.37600000002
GreedyAppraoch;1070;34779.37600000002
GreedyAppraoch;1076;34861.77900000002
GreedyAppraoch;1083;34944.182000000015
GreedyAppraoch;1085;35028.99550000002
GreedyAppraoch;1090;35111.39850000002
GreedyAppraoch;1092;35111.39850000002
GreedyAppraoch;1097;35183.34350000002
GreedyAppraoch;1100;35183.34350000002
GreedyAppraoch;1102;35268.157000000014
GreedyAppraoch;1104;35340.10200000002
GreedyAppraoch;1110;35340.10200000002
GreedyAppraoch;1114;35424.915500000025
GreedyAppraoch;1116;35496.860500000024
GreedyAppraoch;1118;35496.860500000024
GreedyAppraoch;1122;35568.805500000024
GreedyAppraoch;1126;35653.61900000003
GreedyAppraoch;1130;35725.56400000002
GreedyAppraoch;1135;35725.56400000002
GreedyAppraoch;1136;35797.50900000002
GreedyAppraoch;1137;35882.32250000002
GreedyAppraoch;1143;35954.267500000016
GreedyAppraoch;1148;36039.08100000001
GreedyAppraoch;1150;36111.02600000001
GreedyAppraoch;1157;36196.991000000016
GreedyAppraoch;1164;36282.95600000002
GreedyAppraoch;1171;36368.921000000024
GreedyAppraoch;1178;36454.88600000002
GreedyAppraoch;1185;36540.851000000024
GreedyAppraoch;1193;36626.81600000003
GreedyAppraoch;1199;36712.78100000003
GreedyAppraoch;1207;36798.74600000003
GreedyAppraoch;1213;36882.45400000003
GreedyAppraoch;1220;36966.162000000026
GreedyAppraoch;1227;37049.870000000024
GreedyAppraoch;1234;37133.57800000002
GreedyAppraoch;1242;37217.28600000002
GreedyAppraoch;1249;37300.99400000002
GreedyAppraoch;1256;37384.70200000002
GreedyAppraoch;1259;37384.70200000002
GreedyAppraoch;1263;37468.41000000002
GreedyAppraoch;1280;37468.41000000002
GreedyAppraoch;1289;37468.41000000002
ProposedApproach;0;575.9333333333334
ProposedApproach;1;575.9333333333334
ProposedApproach;2;575.9333333333334
ProposedApproach;5;606.37
ProposedApproach;6;1005.8406666666666
ProposedApproach;7;1175.2466666666664
ProposedApproach;8;1175.2466666666664
ProposedApproach;9;1175.2466666666664
ProposedApproach;10;1175.2466666666664
ProposedApproach;11;1293.0289999999998
ProposedApproach;12;1551.274
ProposedApproach;13;1582.684
ProposedApproach;14;1582.684
ProposedApproach;15;1665.629
ProposedApproach;16;1751.12
ProposedApproach;17;1854.475
ProposedApproach;18;2112.72
ProposedApproach;19;2144.1299999999997
ProposedApproach;20;2144.1299999999997
ProposedApproach;21;2144.1299999999997
ProposedApproach;22;2227.075
ProposedApproach;23;2258.485
ProposedApproach;24;2588.675
ProposedApproach;25;2671.6200000000003
ProposedApproach;26;2703.03
ProposedApproach;27;2703.03
ProposedApproach;28;2703.03
ProposedApproach;29;2815.3050000000003
ProposedApproach;30;3001.6666666666665
ProposedApproach;31;3162.736666666666
ProposedApproach;32;3275.0116666666663
ProposedApproach;33;3275.0116666666663
ProposedApproach;34;3275.0116666666663
ProposedApproach;35;3275.0116666666663
ProposedApproach;36;3652.6783333333333
ProposedApproach;37;3736.5933333333332
ProposedApproach;38;3736.5933333333332
ProposedApproach;39;3767.0299999999997
ProposedApproach;40;3767.0299999999997
ProposedApproach;41;3850.9449999999997
ProposedApproach;42;3964.8881666666666
ProposedApproach;43;4163.644833333334
ProposedApproach;44;4247.559833333333
ProposedApproach;45;4277.795
ProposedApproach;46;4277.795
ProposedApproach;47;4308.030166666666
ProposedApproach;48;4308.030166666666
ProposedApproach;49;4680.3215
ProposedApproach;50;4764.0295
ProposedApproach;51;4796.353833333333
ProposedApproach;52;4881.167333333333
ProposedApproach;53;4881.167333333333
ProposedApproach;54;4995.163999999999
ProposedApproach;55;5179.513999999999
ProposedApproach;56;5179.513999999999
ProposedApproach;57;5179.513999999999
ProposedApproach;58;5293.657499999998
ProposedApproach;59;5293.657499999998
ProposedApproach;60;5462.178999999998
ProposedApproach;61;5578.211333333332
ProposedApproach;62;5608.446499999999
ProposedApproach;63;5608.446499999999
ProposedApproach;64;5638.6816666666655
ProposedApproach;65;5723.495166666666
ProposedApproach;66;5885.825166666665
ProposedApproach;67;5993.570166666665
ProposedApproach;68;6107.714833333331
ProposedApproach;69;6107.714833333331
ProposedApproach;70;6138.151499999997
ProposedApproach;71;6138.151499999997
ProposedApproach;72;6390.380999999997
ProposedApproach;73;6503.625999999997
ProposedApproach;74;6619.352166666662
ProposedApproach;75;6619.352166666662
ProposedApproach;76;6649.587333333329
ProposedApproach;77;6728.002333333329
ProposedApproach;78;6889.07233333333
ProposedApproach;79;6996.817499999996
ProposedApproach;80;7026.1474999999955
ProposedApproach;81;7195.198499999995
ProposedApproach;82;7195.198499999995
ProposedApproach;83;7309.9864999999945
ProposedApproach;84;7481.292499999994
ProposedApproach;85;7566.9509999999955
ProposedApproach;86;7630.466166666662
ProposedApproach;87;7630.466166666662
ProposedApproach;88;7798.839666666662
ProposedApproach;89;7909.428166666663
ProposedApproach;90;7986.938166666663
ProposedApproach;91;8148.008166666664
ProposedApproach;92;8209.662499999997
ProposedApproach;93;8209.662499999997
ProposedApproach;94;8287.172499999999
ProposedApproach;95;8316.502499999999
ProposedApproach;96;8485.875499999998
ProposedApproach;97;8770.619666666666
ProposedApproach;98;8802.944
ProposedApproach;99;8802.944
ProposedApproach;100;8802.944
ProposedApproach;101;8918.976333333332
ProposedApproach;102;8918.976333333332
ProposedApproach;103;9244.534833333335
ProposedApproach;104;9307.295833333335
ProposedApproach;105;9392.109333333336
ProposedApproach;106;9392.109333333336
ProposedApproach;107;9500.961000000003
ProposedApproach;108;9500.961000000003
ProposedApproach;109;9757.368000000004
ProposedApproach;110;9902.582333333336
ProposedApproach;111;9902.582333333336
ProposedApproach;112;10018.821666666669
ProposedApproach;113;10104.279666666669
ProposedApproach;114;10104.279666666669
ProposedApproach;115;10331.114666666668
ProposedApproach;116;10395.603166666668
ProposedApproach;117;10481.261666666669
ProposedApproach;118;10512.671666666669
ProposedApproach;119;10681.87066666667
ProposedApproach;120;10681.87066666667
ProposedApproach;121;10908.70566666667
ProposedApproach;122;10970.552333333337
ProposedApproach;123;10970.552333333337
ProposedApproach;124;11085.522333333336
ProposedApproach;125;11170.980333333337
ProposedApproach;126;11170.980333333337
ProposedApproach;127;11427.72383333334
ProposedApproach;128;11492.618166666674
ProposedApproach;129;11578.610666666675
ProposedApproach;130;11613.269833333341
ProposedApproach;131;11776.270833333341
ProposedApproach;132;11776.270833333341
ProposedApproach;133;11948.20083333334
ProposedApproach;134;12099.761000000006
ProposedApproach;135;12099.761000000006
ProposedApproach;136;12134.420166666672
ProposedApproach;137;12303.988166666673
ProposedApproach;138;12303.988166666673
ProposedApproach;139;12475.918166666675
ProposedApproach;140;12541.987333333342
ProposedApproach;141;12625.547333333341
ProposedApproach;142;12660.20650000001
ProposedApproach;143;12824.11250000001
ProposedApproach;144;12824.11250000001
ProposedApproach;145;12980.942500000012
ProposedApproach;146;13042.789166666678
ProposedApproach;147;13042.789166666678
ProposedApproach;148;13158.884333333346
ProposedApproach;149;13325.537333333346
ProposedApproach;150;13325.537333333346
ProposedApproach;151;13496.843333333345
ProposedApproach;152;13562.246166666679
ProposedApproach;153;13562.246166666679
ProposedApproach;154;13595.324666666678
ProposedApproach;155;13834.129666666679
ProposedApproach;156;13834.129666666679
ProposedApproach;157;13989.149666666679
ProposedApproach;158;14053.138833333345
ProposedApproach;159;14053.138833333345
ProposedApproach;160;14082.468833333345
ProposedApproach;161;14240.406333333345
ProposedApproach;162;14325.219833333345
ProposedApproach;163;14492.635833333346
ProposedApproach;164;14557.53016666668
ProposedApproach;165;14557.53016666668
ProposedApproach;166;14587.765333333347
ProposedApproach;167;14673.757833333344
ProposedApproach;168;14745.702833333344
ProposedApproach;169;14912.355833333344
ProposedApproach;170;15026.299000000012
ProposedApproach;171;15060.958166666678
ProposedApproach;172;15091.193333333345
ProposedApproach;173;15177.185833333346
ProposedApproach;174;15348.636333333347
ProposedApproach;175;15427.051333333347
ProposedApproach;176;15427.051333333347
ProposedApproach;177;15427.051333333347
ProposedApproach;178;15649.284666666681
ProposedApproach;179;15649.284666666681
ProposedApproach;180;15819.164666666682
ProposedApproach;181;15904.622666666683
ProposedApproach;182;15937.701166666682
ProposedApproach;183;15937.701166666682
ProposedApproach;184;16141.476000000017
ProposedApproach;185;16173.80033333335
ProposedApproach;186;16428.368833333352
ProposedApproach;187;16505.878833333354
ProposedApproach;188;16505.878833333354
ProposedApproach;189;16536.56900000002
ProposedApproach;190;16643.40900000002
ProposedApproach;191;16643.40900000002
ProposedApproach;192;16896.849000000017
ProposedApproach;193;17011.670000000016
ProposedApproach;194;17089.18000000002
ProposedApproach;195;17089.18000000002
ProposedApproach;196;17226.710166666686
ProposedApproach;197;17226.710166666686
ProposedApproach;198;17312.363166666688
ProposedApproach;199;17482.83516666669
ProposedApproach;200;17598.157666666695
ProposedApproach;201;17598.157666666695
ProposedApproach;202;17628.39283333336
ProposedApproach;203;17663.05200000003
ProposedApproach;204;17745.45500000003
ProposedApproach;205;17829.16300000003
ProposedApproach;206;17913.97650000003
ProposedApproach;207;18113.96566666669
ProposedApproach;208;18144.200833333354
ProposedApproach;209;18144.200833333354
ProposedApproach;210;18226.603833333353
ProposedApproach;211;18335.70900000002
ProposedApproach;212;18419.62400000002
ProposedApproach;213;18536.41050000002
ProposedApproach;214;18621.22400000002
ProposedApproach;215;18707.21650000002
ProposedApproach;216;18823.61816666669
ProposedApproach;217;18823.61816666669
ProposedApproach;218;18939.799333333354
ProposedApproach;219;19057.77666666669
ProposedApproach;220;19057.77666666669
ProposedApproach;221;19057.77666666669
ProposedApproach;222;19142.59016666669
ProposedApproach;223;19310.65166666669
ProposedApproach;224;19457.98033333336
ProposedApproach;225;19573.673500000023
ProposedApproach;226;19573.673500000023
ProposedApproach;227;19573.673500000023
ProposedApproach;228;19573.673500000023
ProposedApproach;229;19818.406500000026
ProposedApproach;230;19935.04500000003
ProposedApproach;231;20168.065166666704
ProposedApproach;232;20168.065166666704
ProposedApproach;233;20168.065166666704
ProposedApproach;234;20168.065166666704
ProposedApproach;235;20168.065166666704
ProposedApproach;236;20542.5591666667
ProposedApproach;237;20571.8891666667
ProposedApproach;238;20686.787833333365
ProposedApproach;239;20686.787833333365
ProposedApproach;240;20686.787833333365
ProposedApproach;241;20686.787833333365
ProposedApproach;242;20887.341333333366
ProposedApproach;243;21083.387833333363
ProposedApproach;244;21083.387833333363
ProposedApproach;245;21115.712166666697
ProposedApproach;246;21115.712166666697
ProposedApproach;247;21199.272166666695
ProposedApproach;248;21405.58233333336
ProposedApproach;249;21521.672000000028
ProposedApproach;250;21605.380000000026
ProposedApproach;251;21605.380000000026
ProposedApproach;252;21605.380000000026
ProposedApproach;253;21719.52350000003
ProposedApproach;254;21752.316000000028
ProposedApproach;255;21946.457166666696
ProposedApproach;256;22031.120666666695
ProposedApproach;257;22116.578666666697
ProposedApproach;258;22116.578666666697
ProposedApproach;259;22116.578666666697
ProposedApproach;260;22266.364666666694
ProposedApproach;261;22382.588166666694
ProposedApproach;262;22466.296166666692
ProposedApproach;263;22628.46966666669
ProposedApproach;264;22628.46966666669
ProposedApproach;265;22628.46966666669
ProposedApproach;266;22746.92066666669
ProposedApproach;267;22894.25833333336
ProposedApproach;268;22966.20333333336
ProposedApproach;269;23051.85633333336
ProposedApproach;270;23136.519833333357
ProposedApproach;271;23136.519833333357
ProposedApproach;272;23222.01083333336
ProposedApproach;273;23369.77333333336
ProposedApproach;274;23400.008500000025
ProposedApproach;275;23550.368500000026
ProposedApproach;276;23550.368500000026
ProposedApproach;277;23550.368500000026
ProposedApproach;278;23636.027000000027
ProposedApproach;279;23784.323166666694
ProposedApproach;280;23869.981666666692
ProposedApproach;281;23953.68966666669
ProposedApproach;282;24025.63466666669
ProposedApproach;283;24025.63466666669
ProposedApproach;284;24025.63466666669
ProposedApproach;285;24227.47433333336
ProposedApproach;286;24311.38933333336
ProposedApproach;287;24383.33433333336
ProposedApproach;288;24465.737333333363
ProposedApproach;289;24465.737333333363
ProposedApproach;290;24465.737333333363
ProposedApproach;291;24496.42750000003
ProposedApproach;292;24664.801000000032
ProposedApproach;293;24822.404500000033
ProposedApproach;294;24904.80750000003
ProposedApproach;295;24904.80750000003
ProposedApproach;296;24904.80750000003
ProposedApproach;297;24937.131833333366
ProposedApproach;298;25105.735333333367
ProposedApproach;299;25177.680333333366
ProposedApproach;300;25346.075833333372
ProposedApproach;301;25346.075833333372
ProposedApproach;302;25346.075833333372
ProposedApproach;303;25380.735000000037
ProposedApproach;304;25380.735000000037
ProposedApproach;305;25629.99800000004
ProposedApproach;306;25715.45600000004
ProposedApproach;307;25715.45600000004
ProposedApproach;308;25715.45600000004
ProposedApproach;309;25867.11766666671
ProposedApproach;310;25867.11766666671
ProposedApproach;311;26117.27916666671
ProposedApproach;312;26203.24416666671
ProposedApproach;313;26203.24416666671
ProposedApproach;314;26203.24416666671
ProposedApproach;315;26237.90333333338
ProposedApproach;316;26323.495833333378
ProposedApproach;317;26490.562333333382
ProposedApproach;318;26690.882333333382
ProposedApproach;319;26690.882333333382
ProposedApproach;320;26690.882333333382
ProposedApproach;321;26723.96083333338
ProposedApproach;322;26723.96083333338
ProposedApproach;323;26809.41883333338
ProposedApproach;324;27148.58483333339
ProposedApproach;325;27179.99483333339
ProposedApproach;326;27179.99483333339
ProposedApproach;327;27210.685000000052
ProposedApproach;328;27210.685000000052
ProposedApproach;329;27296.650000000052
ProposedApproach;330;27381.31350000005
ProposedApproach;331;27635.504000000048
ProposedApproach;332;27635.504000000048
ProposedApproach;333;27666.19416666671
ProposedApproach;334;27696.88433333338
ProposedApproach;335;27782.84933333338
ProposedApproach;336;27868.34033333338
ProposedApproach;337;28035.40683333338
ProposedApproach;338;28120.99933333338
ProposedApproach;339;28151.689500000048
ProposedApproach;340;28151.689500000048
ProposedApproach;341;28272.313666666716
ProposedApproach;342;28358.306166666716
ProposedApproach;343;28440.709166666715
ProposedApproach;344;28525.372666666713
ProposedApproach;345;28556.06283333338
ProposedApproach;346;28556.06283333338
ProposedApproach;347;28674.50833333338
ProposedApproach;348;28760.50083333338
ProposedApproach;349;28846.46583333338
ProposedApproach;350;28931.129333333374
ProposedApproach;351;28931.129333333374
ProposedApproach;352;28994.143833333375
ProposedApproach;353;29076.546833333374
ProposedApproach;354;29162.539333333374
ProposedApproach;355;29248.104333333376
ProposedApproach;356;29333.59533333338
ProposedApproach;357;29333.59533333338
ProposedApproach;358;29368.254500000046
ProposedApproach;359;29481.347666666712
ProposedApproach;360;29567.00616666671
ProposedApproach;361;29649.40916666671
ProposedApproach;362;29735.40166666671
ProposedApproach;363;29735.40166666671
ProposedApproach;364;29770.060833333377
ProposedApproach;365;29886.716000000044
ProposedApproach;366;29971.379500000043
ProposedApproach;367;30053.78250000004
ProposedApproach;368;30053.78250000004
ProposedApproach;369;30053.78250000004
ProposedApproach;370;30139.77500000004
ProposedApproach;371;30293.077666666704
ProposedApproach;372;30293.077666666704
ProposedApproach;373;30293.077666666704
ProposedApproach;374;30460.1441666667
ProposedApproach;375;30542.5471666667
ProposedApproach;376;30542.5471666667
ProposedApproach;377;30777.099666666698
ProposedApproach;378;30777.099666666698
ProposedApproach;380;30862.752666666696
ProposedApproach;381;30948.745166666697
ProposedApproach;382;30948.745166666697
ProposedApproach;383;31149.59366666669
ProposedApproach;384;31180.283833333357
ProposedApproach;385;31265.942333333354
ProposedApproach;386;31351.595333333353
ProposedApproach;387;31351.595333333353
ProposedApproach;388;31351.595333333353
ProposedApproach;389;31519.590833333354
ProposedApproach;390;31638.03633333335
ProposedApproach;391;31668.72650000002
ProposedApproach;392;31668.72650000002
ProposedApproach;393;31838.95500000002
ProposedApproach;394;31838.95500000002
ProposedApproach;395;31924.60800000002
ProposedApproach;396;32128.003000000015
ProposedApproach;397;32162.662166666683
ProposedApproach;398;32162.662166666683
ProposedApproach;399;32248.227166666682
ProposedApproach;400;32332.89066666668
ProposedApproach;401;32418.54366666668
ProposedApproach;402;32453.202833333347
ProposedApproach;403;32656.623833333353
ProposedApproach;404;32656.623833333353
ProposedApproach;405;32656.623833333353
ProposedApproach;406;32828.26933333335
ProposedApproach;407;32913.83433333335
ProposedApproach;408;32946.62683333334
ProposedApproach;409;33062.88200000002
ProposedApproach;410;33147.54550000002
ProposedApproach;411;33147.54550000002
ProposedApproach;412;33319.10300000002
ProposedApproach;413;33404.66800000001
ProposedApproach;414;33437.460500000016
ProposedApproach;415;33468.15066666668
ProposedApproach;416;33553.715666666685
ProposedApproach;417;33553.715666666685
ProposedApproach;418;33723.94416666668
ProposedApproach;419;33809.597166666674
ProposedApproach;420;33842.38966666668
ProposedApproach;421;33842.38966666668
ProposedApproach;422;33927.95466666667
ProposedApproach;423;33927.95466666667
ProposedApproach;424;34183.841666666674
ProposedApproach;425;34269.80666666667
ProposedApproach;426;34302.599166666674
ProposedApproach;427;34302.599166666674
ProposedApproach;428;34418.85433333334
ProposedApproach;429;34418.85433333334
ProposedApproach;430;34503.51783333334
ProposedApproach;431;34674.64783333334
ProposedApproach;432;34793.098833333344
ProposedApproach;433;34793.098833333344
ProposedApproach;434;34826.17733333335
ProposedApproach;435;34911.74233333334
ProposedApproach;436;34997.40083333335
ProposedApproach;437;35168.530833333345
ProposedApproach;438;35254.12333333335
